"Site.State","Site.County","Year","Turbine.Capacity","Turbine.Hub_Height","Turbine.Rotor_Diameter","Turbine.Swept_Area","Turbine.Total_Height","Project.Capacity","Project.Number_Turbines","Site.Latitude","Site.Longitude"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.609993","40.737991"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.575394","40.715191"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.542694","40.707394"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.535095","40.75959"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.528191","40.728092"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.598297","40.730694"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.583595","40.749393"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.529396","40.692593"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.629097","40.710793"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.574898","40.700691"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.580696","40.697891"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.538795","40.729294"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.640495","40.750492"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.610497","40.719692"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.550392","40.719791"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.537292","40.722794"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.532494","40.735992"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.604095","40.68959"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.610191","40.709892"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.606796","40.714092"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.532692","40.69799"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.622391","40.70549"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.636497","40.689293"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.630493","40.748093"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.558395","40.694191"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.559998","40.706291"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.621094","40.689293"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.604294","40.698891"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.627792","40.73859"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.584396","40.720692"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.572296","40.728592"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.562195","40.700893"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.618591","40.696491"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.598396","40.747993"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.561195","40.739693"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.569992","40.740391"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.578094","40.723591"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.628395","40.688992"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.536896","40.712494"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.542397","40.698292"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.548592","40.749393"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.548393","40.76099"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.546196","40.70269"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.599197","40.725391"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.553993","40.744793"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.543694","40.715893"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.624794","40.715492"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.618095","40.742092"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.533295","40.74419"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.527992","40.681293"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.587494","40.738194"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.533195","40.708691"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.543694","40.765991"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.550194","40.755493"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.588097","40.707893"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.612892","40.689392"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.614594","40.725292"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.583992","40.712193"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.527893","40.739594"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.567497","40.752991"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.569397","40.734192"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.580093","40.692493"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.533791","40.68869"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.559097","40.760391"
"IL","Iroquois County","2011","1600","80.0","82.5","5345.62","121.3","150.4","94","-87.601097","40.738091"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.5","97.5","65","-106.416","41.962364"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.5","97.5","65","-106.425499","41.962044"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.5","97.5","65","-106.37291","41.943047"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.365585","41.945694"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.434891","41.971191"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.383186","41.954792"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.365585","41.949394"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.372688","41.934692"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.425285","41.960594"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.411591","41.948292"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.38279","41.957691"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.382187","41.927792"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.366287","41.958294"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.372787","41.936092"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.383286","41.950592"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.383392","41.943493"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.365585","41.950794"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.366287","41.959793"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.381889","41.926392"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.372787","41.938892"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.366089","41.923393"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.383186","41.956192"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.425591","41.959091"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.412392","41.954494"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.372787","41.941692"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.383186","41.953392"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.381493","41.924992"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.372787","41.937492"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.420792","41.971294"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.41259","41.943092"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.366592","41.920593"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.435486","41.962193"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.366592","41.921993"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.383392","41.949093"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.419891","41.968494"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.380989","41.923695"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.411888","41.952991"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.372688","41.933292"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.420387","41.969791"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.436592","41.958893"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.411987","41.957592"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.372688","41.931892"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.411491","41.946693"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.426491","41.957592"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.43589","41.960594"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.411789","41.945091"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.421288","41.972794"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.38369","41.944893"
"WY","Carbon County","2008","1500","80.0","77.0","4656.63","118.6","118.5","79","-106.411987","41.951393"
